"Notes	""State of Residence""	""State of Residence Code""	""County of Residence""	""County of Residence Code""	""Mother's Pre-pregnancy BMI""	""Mother's Pre-pregnancy BMI Code""	""Pre-pregnancy Hypertension""	""Pre-pregnancy Hypertension Code""	""Year""	""Year Code""	Births"
" GA""	""13215""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	189"
" GA""	""13215""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	140"
" GA""	""13215""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	147"
" GA""	""13223""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	71"
" GA""	""13223""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	111"
" GA""	""13223""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	77"
" GA""	""13223""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	74"
" GA""	""13245""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	29"
" GA""	""13245""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	21"
" GA""	""13245""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	201"
" GA""	""13245""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	205"
" GA""	""13245""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	153"
" GA""	""13245""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	139"
" GA""	""13313""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	70"
" GA""	""13313""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	64"
" GA""	""13313""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	62"
" GA""	""13313""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	80"
" GA""	""13999""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	252"
" GA""	""13999""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	223"
" GA""	""13999""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2020""	""2020""	23"
" GA""	""13999""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2021""	""2021""	23"
" GA""	""13999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	2078"
" GA""	""13999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	2172"
" GA""	""13999""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2020""	""2020""	52"
" GA""	""13999""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2021""	""2021""	49"
" GA""	""13999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	1709"
" GA""	""13999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	1757"
" HI""	""15001""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	11"
" HI""	""15001""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	11"
" HI""	""15001""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	130"
" HI""	""15001""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	136"
" HI""	""15001""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	109"
" HI""	""15001""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	80"
" HI""	""15003""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	47"
" HI""	""15003""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	29"
" HI""	""15003""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	584"
" HI""	""15003""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	536"
" HI""	""15003""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	434"
" HI""	""15003""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	453"
" HI""	""15009""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	143"
" HI""	""15009""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	112"
" HI""	""15009""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	96"
" HI""	""15009""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	73"
" HI""	""15999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	83"
" HI""	""15999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	102"
" HI""	""15999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	34"
" HI""	""15999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	69"
" ID""	""16001""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	15"
" ID""	""16001""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	14"
" ID""	""16001""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	203"
" ID""	""16001""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	197"
" ID""	""16001""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	98"
" ID""	""16001""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	97"
" ID""	""16019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	51"
" ID""	""16019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	51"
" ID""	""16019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	40"
" ID""	""16019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	38"
" ID""	""16027""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	11"
" ID""	""16027""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	10"
" ID""	""16027""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	137"
" ID""	""16027""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	122"
" ID""	""16027""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	112"
" ID""	""16027""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	101"
" ID""	""16055""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	13"
" ID""	""16055""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	12"
" ID""	""16055""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	76"
" ID""	""16055""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	107"
" ID""	""16055""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	33"
" ID""	""16055""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	49"
" ID""	""16999""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	45"
" ID""	""16999""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	25"
" ID""	""16999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	359"
" ID""	""16999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	392"
" ID""	""16999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	264"
" ID""	""16999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	283"
" IL""	""17019""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	13"
" IL""	""17019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	123"
" IL""	""17019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	114"
" IL""	""17019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	90"
" IL""	""17019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	112"
" IL""	""17031""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	194"
" IL""	""17031""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	240"
" IL""	""17031""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2020""	""2020""	24"
" IL""	""17031""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2021""	""2021""	28"
" IL""	""17031""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	2439"
" IL""	""17031""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	2478"
" IL""	""17031""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2020""	""2020""	52"
" IL""	""17031""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2021""	""2021""	55"
" IL""	""17031""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	2043"
" IL""	""17031""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	2307"
" IL""	""17037""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	68"
" IL""	""17037""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	64"
" IL""	""17037""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	51"
" IL""	""17037""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	56"
" IL""	""17043""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	35"
" IL""	""17043""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	37"
" IL""	""17043""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	340"
" IL""	""17043""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	376"
" IL""	""17043""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	311"
" IL""	""17043""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	319"
" IL""	""17089""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	20"
" IL""	""17089""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	27"
" IL""	""17089""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	283"
" IL""	""17089""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	315"
" IL""	""17089""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	269"
" IL""	""17089""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	310"
" IL""	""17091""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	10"
" IL""	""17091""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	97"
" IL""	""17091""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	78"
" IL""	""17091""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	59"
" IL""	""17091""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	74"
" IL""	""17093""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	70"
" IL""	""17093""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	79"
" IL""	""17093""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	64"
" IL""	""17093""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	62"
" IL""	""17097""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	23"
" IL""	""17097""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	24"
" IL""	""17097""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	281"
" IL""	""17097""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	302"
" IL""	""17097""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	243"
" IL""	""17097""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	296"
" IL""	""17099""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	17"
" IL""	""17099""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	14"
" IL""	""17099""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	87"
" IL""	""17099""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	102"
" IL""	""17099""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	54"
" IL""	""17099""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	62"
" IL""	""17111""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	11"
" IL""	""17111""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	152"
" IL""	""17111""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	128"
" IL""	""17111""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	108"
" IL""	""17111""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	123"
" IL""	""17113""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	74"
" IL""	""17113""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	70"
" IL""	""17113""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	64"
" IL""	""17113""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	70"
" IL""	""17115""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	17"
" IL""	""17115""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	110"
" IL""	""17115""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	91"
" IL""	""17115""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	74"
" IL""	""17115""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	75"
" IL""	""17119""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	15"
" IL""	""17119""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	10"
" IL""	""17119""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	132"
" IL""	""17119""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	146"
" IL""	""17119""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	101"
" IL""	""17119""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	115"
" IL""	""17143""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	15"
" IL""	""17143""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	174"
" IL""	""17143""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	155"
" IL""	""17143""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	120"
" IL""	""17143""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	123"
" IL""	""17161""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	22"
" IL""	""17161""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	106"
" IL""	""17161""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	107"
" IL""	""17161""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	93"
" IL""	""17161""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	93"
" IL""	""17163""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	12"
" IL""	""17163""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	169"
" IL""	""17163""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	120"
" IL""	""17163""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	140"
" IL""	""17163""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	131"
" IL""	""17167""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	12"
" IL""	""17167""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	16"
" IL""	""17167""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	116"
" IL""	""17167""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	131"
" IL""	""17167""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	105"
" IL""	""17167""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	102"
" IL""	""17179""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	87"
" IL""	""17179""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	81"
" IL""	""17179""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	67"
" IL""	""17179""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	65"
" IL""	""17197""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	27"
" IL""	""17197""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	34"
" IL""	""17197""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	314"
" IL""	""17197""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	368"
" IL""	""17197""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	290"
" IL""	""17197""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	325"
" IL""	""17201""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	18"
" IL""	""17201""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	21"
" IL""	""17201""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	215"
" IL""	""17201""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	230"
" IL""	""17201""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2021""	""2021""	13"
" IL""	""17201""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	214"
" IL""	""17201""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	231"
" IL""	""17999""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	96"
" IL""	""17999""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	113"
" IL""	""17999""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2020""	""2020""	10"
" IL""	""17999""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2021""	""2021""	14"
" IL""	""17999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	1110"
" IL""	""17999""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	1247"
" IL""	""17999""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2020""	""2020""	16"
" IL""	""17999""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2021""	""2021""	17"
" IL""	""17999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	877"
" IL""	""17999""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	925"
" IN""	""18003""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	22"
" IN""	""18003""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	252"
" IN""	""18003""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	163"
" IN""	""18003""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	206"
" IN""	""18003""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	156"
" IN""	""18019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	74"
" IN""	""18019""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	84"
" IN""	""18019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	64"
" IN""	""18019""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	64"
" IN""	""18035""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	63"
" IN""	""18035""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	79"
" IN""	""18035""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	42"
" IN""	""18035""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	66"
" IN""	""18039""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	11"
" IN""	""18039""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	14"
" IN""	""18039""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	136"
" IN""	""18039""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	135"
" IN""	""18039""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	126"
" IN""	""18039""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	127"
" IN""	""18057""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	14"
" IN""	""18057""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	99"
" IN""	""18057""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	123"
" IN""	""18057""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	78"
" IN""	""18057""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	87"
" IN""	""18063""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	67"
" IN""	""18063""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	85"
" IN""	""18063""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	51"
" IN""	""18063""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	61"
" IN""	""18081""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	10"
" IN""	""18081""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	10"
" IN""	""18081""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	69"
" IN""	""18081""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	90"
" IN""	""18081""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	74"
" IN""	""18081""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	78"
" IN""	""18089""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	25"
" IN""	""18089""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	31"
" IN""	""18089""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	337"
" IN""	""18089""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	323"
" IN""	""18089""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	260"
" IN""	""18089""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	321"
" IN""	""18091""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	79"
" IN""	""18091""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	84"
" IN""	""18091""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	43"
" IN""	""18091""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	62"
" IN""	""18095""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	11"
" IN""	""18095""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	97"
" IN""	""18095""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	89"
" IN""	""18095""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	69"
" IN""	""18095""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	86"
" IN""	""18097""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	40"
" IN""	""18097""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	68"
" IN""	""18097""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2020""	""2020""	14"
" IN""	""18097""	""Normal 18.5-24.9""	""2""	""Yes""	""1""	""2021""	""2021""	16"
" IN""	""18097""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	702"
" IN""	""18097""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	815"
" IN""	""18097""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2020""	""2020""	16"
" IN""	""18097""	""Overweight 25.0-29.9""	""3""	""Yes""	""1""	""2021""	""2021""	22"
" IN""	""18097""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	537"
" IN""	""18097""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	638"
" IN""	""18105""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	42"
" IN""	""18105""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	45"
" IN""	""18105""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	41"
" IN""	""18105""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	35"
" IN""	""18127""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	95"
" IN""	""18127""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	99"
" IN""	""18127""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	68"
" IN""	""18127""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	71"
" IN""	""18141""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	17"
" IN""	""18141""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	23"
" IN""	""18141""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	213"
" IN""	""18141""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	243"
" IN""	""18141""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	161"
" IN""	""18141""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	181"
" IN""	""18157""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	108"
" IN""	""18157""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	117"
" IN""	""18157""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	84"
" IN""	""18157""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	83"
" IN""	""18163""	""Underweight <18.5""	""1""	""No""	""2""	""2020""	""2020""	17"
" IN""	""18163""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	10"
" IN""	""18163""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	145"
" IN""	""18163""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	162"
" IN""	""18163""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	97"
" IN""	""18163""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	111"
" IN""	""18167""	""Underweight <18.5""	""1""	""No""	""2""	""2021""	""2021""	13"
" IN""	""18167""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2020""	""2020""	75"
" IN""	""18167""	""Normal 18.5-24.9""	""2""	""No""	""2""	""2021""	""2021""	82"
" IN""	""18167""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2020""	""2020""	44"
" IN""	""18167""	""Overweight 25.0-29.9""	""3""	""No""	""2""	""2021""	""2021""	60"
